storeid,itemid,price,time
270,13,22.21,2020-06-29
967,47,26.97,2020-11-03
866,23,37.8,2020-12-13
410,29,72.19,2020-09-05
425,4,53.5,2020-06-07
621,19,43.99,2020-12-25
467,24,56.15,2020-03-21
831,44,81.36,2020-10-04
188,19,92.94,2020-07-12
789,42,48.01,2020-02-16
864,16,16.9,2020-05-02
218,24,22.98,2020-01-23
992,22,65.12,2020-03-11
773,15,88.55,2020-08-02
104,45,69.69,2020-03-05
244,9,92.21,2020-04-08
499,13,3.92,2020-09-18
977,39,54.68,2020-11-27
201,47,47.82,2020-05-18
269,25,43.32,2020-03-22
937,44,20.49,2020-06-12
292,18,88.94,2020-01-01
246,34,70.7,2020-01-12
328,25,66.61,2020-08-22
860,23,33.96,2020-05-01
732,45,31.5,2020-08-14
510,22,4.7,2020-08-29
46,34,19.58,2020-06-02
87,11,26.21,2020-09-25
585,9,3.66,2020-11-18
107,30,23.77,2020-03-09
781,50,73.99,2020-10-06
479,31,96.12,2020-07-26
659,16,23.75,2020-01-05
708,43,62.67,2020-07-28
390,45,7.84,2020-02-08
142,20,58.55,2020-07-15
159,9,33.67,2020-07-20
186,14,42.2,2020-04-09
367,32,25.86,2020-06-30
904,49,72.57,2020-08-06
466,31,24.84,2020-10-24
296,28,5.66,2020-08-16
109,27,0.65,2020-04-02
189,15,71.98,2020-05-21
293,8,32.68,2020-01-27
468,38,92.75,2020-08-30
972,23,33.32,2020-04-07
20,23,16.05,2020-03-28
53,11,69.29,2020-12-15
964,33,29.49,2020-03-25
416,35,77.1,2020-11-25
894,13,16.37,2020-11-10
297,47,61.38,2020-02-08
872,34,90.98,2020-02-26
836,29,0.58,2020-12-01
299,4,81.13,2020-12-29
161,34,5.54,2020-12-14
657,48,9.18,2020-07-09
958,31,53.11,2020-10-01
624,24,83.04,2020-11-01
108,7,87.5,2020-12-21
811,33,25.31,2020-06-22
397,5,79.99,2020-01-12
43,30,63.84,2020-06-22
190,7,18.58,2020-02-19
268,19,14.51,2020-12-14
962,39,57.66,2020-12-08
396,2,67.67,2020-07-23
942,18,95.71,2020-10-06
785,5,3.04,2020-03-27
968,1,45.33,2020-12-03
217,42,32.74,2020-06-03
727,28,50.78,2020-09-16
692,41,5.16,2020-07-18
572,24,42.14,2020-04-21
192,45,39.62,2020-01-26
552,8,0.32,2020-02-20
133,24,47.96,2020-01-11
823,43,53.43,2020-10-03
663,8,16.22,2020-10-21
777,45,68.22,2020-07-14
872,4,69.82,2020-03-04
760,1,55.49,2020-02-05
123,5,50.48,2020-09-03
7,24,15.44,2020-09-23
517,50,11.23,2020-04-08
579,11,57.5,2020-05-11
74,8,73.45,2020-05-14
853,19,41.65,2020-01-11
839,31,78.5,2020-03-13
524,12,54.35,2020-10-27
172,40,79.2,2020-03-14
107,4,20.1,2020-04-10
880,21,27.76,2020-09-24
382,21,92.81,2020-08-15
585,19,39.46,2020-07-01
341,16,98.5,2020-11-10
401,49,29.34,2020-07-19
671,34,38.55,2020-09-29
503,48,0.3,2020-04-28
676,47,75.51,2020-09-12
592,43,85.02,2020-07-10
383,11,69.52,2020-12-19
758,8,33.1,2020-11-30
343,32,32.03,2020-04-14
987,2,22.27,2020-01-09
406,50,43.19,2020-08-22
560,23,96.92,2020-10-30
695,47,52.36,2020-12-04
434,46,90.11,2020-04-15
553,13,87.08,2020-02-23
959,47,3.82,2020-04-20
630,16,47.3,2020-10-25
342,45,37.46,2020-06-06
371,2,5.25,2020-08-08
713,12,42.25,2020-02-12
91,39,54.93,2020-10-08
667,31,48.21,2020-09-08
752,3,86.25,2020-01-08
965,45,91.81,2020-09-10
719,35,90.5,2020-06-20
486,11,92.48,2020-08-11
413,49,69.32,2020-06-19
826,31,48.2,2020-11-19
288,42,82.62,2020-05-07
360,10,6.34,2020-01-02
778,38,52.69,2020-07-26
968,2,14.32,2020-04-17
321,31,69.11,2020-08-14
341,36,42.93,2020-03-16
316,12,91.86,2020-12-07
651,13,62.4,2020-04-10
684,33,92.46,2020-08-31
252,29,59.95,2020-08-03
189,17,66.35,2020-04-28
83,47,56.67,2020-03-25
483,47,70.32,2020-08-13
628,30,5.82,2020-05-15
298,7,25.02,2020-07-28
107,3,1.75,2020-08-12
186,17,18.44,2020-09-06
669,4,15.72,2020-08-10
220,33,57.37,2020-05-30
477,31,89.51,2020-07-02
585,38,95.72,2020-12-04
316,33,76.48,2020-03-23
806,37,52.93,2020-01-26
568,43,48.66,2020-10-31
883,17,48.95,2020-11-11
382,11,50.2,2020-08-10
914,31,81.77,2020-11-01
260,28,74.76,2020-03-16
861,19,43.8,2020-10-03
526,38,22.58,2020-12-27
778,9,30.49,2020-03-25
917,36,44.83,2020-07-17
762,49,18.66,2020-09-29
624,40,53.39,2020-03-05
417,4,27.91,2020-02-22
31,3,52.07,2020-01-23
119,38,21.39,2020-05-22
64,6,5.45,2020-05-18
860,22,81.55,2020-09-18
38,32,81.77,2020-08-11
552,25,19.78,2020-10-09
574,13,98.69,2020-05-01
153,39,30.3,2020-05-16
720,16,1.87,2020-03-11
454,31,41.67,2020-10-22
434,11,2.19,2020-11-17
586,23,18.32,2020-06-23
882,10,7.06,2020-12-06
313,25,53.24,2020-10-31
767,18,4.13,2020-08-04
796,40,18.13,2020-04-02
327,45,86.26,2020-01-01
788,42,6.46,2020-09-04
849,22,87.49,2020-01-03
300,15,65.48,2020-10-13
443,34,43.27,2020-12-19
169,13,2.44,2020-05-04
269,24,62.96,2020-07-25
870,29,76.28,2020-06-12
35,43,14.89,2020-01-07
185,11,2.75,2020-01-23
721,5,8.16,2020-04-22
62,13,6.0,2020-05-03
178,10,41.53,2020-05-27
969,33,28.21,2020-07-07
870,9,72.63,2020-08-08
578,5,84.74,2020-09-01
503,12,15.92,2020-06-09
366,46,91.46,2020-11-12
525,34,30.39,2020-10-16
488,26,34.97,2020-08-01
608,47,97.58,2020-12-12
351,10,17.26,2020-09-26
8,27,8.78,2020-03-16
345,46,39.44,2020-09-19
545,19,81.56,2020-04-04
310,42,76.58,2020-07-25
880,5,50.06,2020-10-14
874,20,85.4,2020-12-25
881,2,37.09,2020-11-28
814,42,69.26,2020-05-10
775,14,41.08,2020-12-13
254,44,64.53,2020-02-19
714,42,23.14,2020-11-01
443,22,40.67,2020-10-18
843,13,56.9,2020-07-19
763,14,80.62,2020-03-19
596,22,97.85,2020-03-17
971,9,25.93,2020-08-01
508,48,88.16,2020-04-23
12,41,56.89,2020-11-28
845,31,82.99,2020-12-26
32,29,50.91,2020-08-05
699,43,38.74,2020-08-29
143,17,16.57,2020-10-02
22,22,74.32,2020-12-13
885,13,93.44,2020-05-01
930,28,56.98,2020-01-06
402,24,24.16,2020-07-13
174,40,22.12,2020-12-05
468,28,65.19,2020-08-25
568,19,75.39,2020-04-20
682,9,64.24,2020-07-09
50,17,68.65,2020-08-31
186,39,79.74,2020-04-26
974,19,62.93,2020-06-01
334,26,36.82,2020-08-23
431,27,25.71,2020-12-12
655,30,15.72,2020-06-18
955,11,87.23,2020-12-19
279,4,97.36,2020-03-27
847,50,6.67,2020-10-01
205,9,62.79,2020-05-19
987,41,96.31,2020-01-15
60,46,27.79,2020-10-27
15,48,75.1,2020-04-03
414,1,71.89,2020-11-06
645,35,99.39,2020-02-13
159,44,34.24,2020-04-02
697,40,1.44,2020-01-11
499,11,34.37,2020-05-20
992,14,65.79,2020-08-28
40,46,33.43,2020-10-17
367,44,29.18,2020-11-22
166,7,40.24,2020-01-25
343,45,39.13,2020-05-21
1,19,4.94,2020-09-18
566,29,76.27,2020-03-30
221,45,65.73,2020-08-02
927,14,21.11,2020-10-25
411,40,55.18,2020-01-17
925,34,36.14,2020-01-09
797,50,67.04,2020-10-05
386,45,87.41,2020-09-14
876,34,78.07,2020-10-06
968,44,45.53,2020-06-22
425,7,39.72,2020-05-02
153,12,86.25,2020-12-04
20,42,10.4,2020-06-11
761,23,97.19,2020-11-25
376,49,65.61,2020-07-25
482,28,49.5,2020-04-24
74,42,56.64,2020-05-02
382,34,58.67,2020-06-08
991,36,20.05,2020-04-05
893,23,85.43,2020-11-19
900,12,84.95,2020-07-22
768,14,14.22,2020-11-16
17,49,12.47,2020-12-29
959,25,55.03,2020-08-16
164,50,91.05,2020-01-31
878,32,43.92,2020-09-15
729,26,56.85,2020-05-09
851,7,25.92,2020-06-08
867,32,98.13,2020-08-10
594,15,80.0,2020-11-22
996,45,72.73,2020-12-08
662,26,98.51,2020-08-20
602,34,26.01,2020-04-22
328,35,92.24,2020-11-27
44,3,21.4,2020-10-09
759,25,64.12,2020-04-22
161,44,40.29,2020-01-24
278,38,15.22,2020-08-30
610,16,53.58,2020-05-04
296,25,21.95,2020-03-09
372,9,2.63,2020-07-19
259,44,21.84,2020-12-06
527,38,30.45,2020-04-16
811,10,58.27,2020-03-07
933,43,0.28,2020-09-13
405,25,86.36,2020-09-15
450,5,72.54,2020-08-04
577,6,81.16,2020-02-03
657,46,26.01,2020-02-15
986,19,13.99,2020-03-13
4,6,52.96,2020-03-26
782,43,27.9,2020-02-07
885,9,5.62,2020-09-26
558,25,51.14,2020-05-28
719,10,93.72,2020-12-15
781,34,30.36,2020-09-05
956,13,15.86,2020-12-21
813,47,96.46,2020-12-02
186,2,97.41,2020-07-11
899,13,78.52,2020-07-12
294,33,64.16,2020-01-27
216,44,30.17,2020-02-27
624,40,92.17,2020-04-26
128,39,54.53,2020-07-30
599,28,97.91,2020-03-06
679,3,77.1,2020-12-19
616,3,76.63,2020-05-05
374,10,30.01,2020-07-07
774,39,50.96,2020-09-06
617,41,53.17,2020-05-05
690,3,68.72,2020-01-24
192,39,82.87,2020-05-24
891,36,33.98,2020-12-06
421,30,32.79,2020-11-03
159,30,74.5,2020-09-12
456,38,75.91,2020-04-07
604,40,60.56,2020-05-31
147,27,17.87,2020-02-18
496,24,44.1,2020-10-30
15,44,69.35,2020-04-16
358,2,5.96,2020-03-29
734,47,31.75,2020-10-28
236,17,58.79,2020-07-27
616,19,6.55,2020-09-05
665,21,75.16,2020-05-25
273,21,58.92,2020-01-06
724,36,23.84,2020-09-29
226,15,96.88,2020-04-17
345,4,25.82,2020-02-16
141,5,94.58,2020-06-12
116,21,11.27,2020-10-23
953,10,27.47,2020-04-19
126,8,55.83,2020-07-14
698,36,13.76,2020-12-10
860,26,53.83,2020-11-22
799,27,76.07,2020-08-19
749,42,68.86,2020-04-21
914,31,22.54,2020-06-26
505,23,44.11,2020-01-27
331,2,35.99,2020-05-11
492,23,29.43,2020-10-06
22,33,64.46,2020-10-18
644,37,59.31,2020-03-06
411,32,5.76,2020-02-25
947,13,93.03,2020-02-02
297,3,84.37,2020-04-29
111,1,10.35,2020-08-26
313,4,38.66,2020-07-19
505,18,23.68,2020-08-10
318,20,87.57,2020-05-29
363,44,30.15,2020-05-01
364,30,8.74,2020-04-24
710,2,9.86,2020-03-23
15,45,79.23,2020-10-09
396,39,62.5,2020-08-10
751,43,81.91,2020-12-08
38,13,34.48,2020-08-11
826,43,26.01,2020-03-16
445,5,90.48,2020-07-11
950,17,30.0,2020-05-25
398,45,95.26,2020-12-29
34,8,74.31,2020-11-02
918,3,65.59,2020-03-14
928,6,21.59,2020-11-13
310,18,4.3,2020-02-13
788,14,61.26,2020-09-13
838,14,52.46,2020-04-28
534,43,11.39,2020-03-01
947,12,62.83,2020-10-30
687,31,94.01,2020-12-30
156,8,31.39,2020-07-01
243,13,99.48,2020-06-07
706,6,47.38,2020-10-17
155,17,32.61,2020-09-03
655,7,66.82,2020-08-08
509,13,58.07,2020-09-12
409,26,39.23,2020-10-06
52,20,76.46,2020-07-21
993,29,21.42,2020-12-27
921,6,52.38,2020-09-10
61,14,76.78,2020-11-29
272,37,13.99,2020-10-13
944,3,9.46,2020-12-25
254,5,3.3,2020-07-30
671,15,32.17,2020-10-17
85,33,26.04,2020-01-04
412,34,0.27,2020-09-28
828,1,46.49,2020-09-26
44,8,53.06,2020-05-14
353,30,41.26,2020-10-14
73,21,65.54,2020-10-04
436,5,55.47,2020-12-14
507,29,37.72,2020-08-29
852,13,81.98,2020-06-24
626,32,11.07,2020-05-26
495,12,88.38,2020-10-11
947,10,51.97,2020-02-15
947,20,59.9,2020-11-22
893,39,35.3,2020-02-23
1000,20,37.24,2020-05-22
233,26,79.34,2020-01-04
135,15,29.69,2020-04-01
840,44,54.05,2020-11-29
921,41,74.34,2020-01-27
343,15,6.06,2020-06-01
756,36,52.44,2020-05-25
985,9,69.94,2020-05-09
62,49,47.48,2020-06-07
885,41,47.03,2020-09-26
796,15,12.7,2020-08-29
170,38,94.53,2020-08-14
79,43,6.82,2020-07-18
690,9,86.9,2020-08-17
422,33,26.23,2020-05-19
220,30,13.93,2020-05-30
556,10,88.19,2020-04-19
980,5,51.5,2020-06-16
351,2,55.28,2020-05-12
127,27,53.09,2020-07-22
506,8,54.62,2020-11-17
766,31,35.43,2020-07-13
133,24,45.61,2020-09-29
672,42,93.19,2020-07-19
414,6,89.6,2020-11-27
145,45,21.27,2020-10-28
273,29,65.87,2020-10-15
413,4,36.22,2020-09-12
57,49,95.37,2020-09-04
830,50,16.66,2020-02-20
640,28,26.71,2020-03-10
644,38,66.18,2020-05-27
774,37,32.55,2020-08-30
422,1,80.62,2020-05-26
252,32,10.15,2020-01-03
99,15,27.75,2020-07-11
703,7,17.87,2020-07-24
288,16,39.83,2020-10-30
309,24,8.42,2020-01-16
799,31,44.84,2020-01-28
443,6,56.71,2020-03-20
372,30,35.63,2020-07-23
882,37,83.05,2020-09-26
153,49,22.63,2020-03-05
370,28,47.1,2020-11-14
659,11,93.18,2020-10-26
686,38,67.35,2020-12-04
590,16,91.31,2020-04-29
349,38,15.01,2020-12-06
201,49,52.5,2020-05-25
937,38,7.55,2020-10-31
811,5,74.26,2020-06-16
240,34,50.16,2020-05-28
320,37,86.09,2020-05-24
903,35,32.11,2020-03-12
931,33,57.13,2020-02-12
598,28,68.62,2020-06-03
701,14,81.02,2020-05-21
42,21,50.3,2020-10-10
155,12,85.57,2020-03-08
435,14,13.94,2020-06-05
464,45,26.79,2020-12-16
24,12,86.04,2020-08-05
821,50,61.34,2020-05-06
816,37,50.98,2020-06-28
503,46,27.35,2020-05-24
885,31,75.84,2020-04-11
404,18,63.31,2020-07-22
42,47,69.47,2020-05-17
492,2,23.9,2020-07-19
550,46,27.55,2020-02-16
709,50,62.64,2020-05-30
948,19,41.85,2020-09-18
339,6,44.65,2020-09-19
513,2,33.47,2020-03-18
654,12,29.65,2020-09-17
219,36,64.56,2020-03-08
745,34,24.61,2020-03-09
331,6,46.69,2020-09-22
235,50,20.73,2020-04-09
475,15,18.0,2020-01-27
445,33,7.02,2020-09-17
247,2,94.87,2020-05-06
734,17,96.24,2020-11-23
836,15,6.9,2020-02-18
436,49,24.37,2020-08-10
504,44,46.81,2020-06-30
46,25,31.83,2020-05-18
388,30,89.91,2020-03-04
122,36,49.33,2020-03-22
923,15,28.85,2020-07-07
981,42,56.71,2020-06-15
438,30,26.27,2020-11-09
448,30,34.36,2020-04-07
231,44,36.96,2020-02-02
55,16,45.37,2020-02-24
87,5,87.26,2020-07-02
964,33,57.7,2020-04-06
592,14,14.42,2020-05-15
932,20,82.99,2020-07-15
834,13,91.57,2020-03-29
95,47,40.82,2020-09-09
157,17,76.09,2020-05-28
849,50,42.58,2020-07-26
950,46,92.8,2020-09-25
535,22,46.23,2020-09-24
254,6,16.34,2020-11-17
307,34,35.37,2020-06-15
209,37,52.11,2020-04-21
833,39,64.72,2020-08-21
480,21,47.9,2020-09-10
815,37,50.77,2020-02-28
427,8,34.22,2020-06-04
572,6,32.65,2020-03-24
816,13,52.0,2020-07-30
421,25,79.76,2020-10-15
930,40,67.53,2020-11-19
222,33,20.4,2020-10-16
196,27,0.71,2020-03-15
377,8,95.18,2020-05-24
12,48,79.98,2020-09-21
421,41,87.77,2020-07-09
404,8,98.36,2020-10-22
879,2,82.0,2020-10-08
90,14,87.91,2020-12-12
285,20,30.59,2020-05-26
994,8,0.82,2020-02-13
201,41,92.1,2020-01-06
530,15,93.86,2020-01-18
206,4,57.1,2020-03-30
588,18,46.23,2020-03-18
795,42,87.81,2020-08-16
34,10,16.12,2020-05-09
571,17,31.95,2020-01-21
927,36,66.97,2020-03-22
328,41,44.42,2020-11-16
99,36,95.38,2020-08-08
676,17,98.59,2020-03-07
956,19,46.81,2020-08-04
906,14,17.98,2020-11-14
595,21,34.2,2020-01-01
136,21,68.81,2020-08-03
292,16,25.81,2020-08-25
125,17,80.76,2020-05-30
741,44,57.36,2020-09-27
395,4,26.86,2020-08-07
271,34,10.06,2020-06-04
7,11,64.37,2020-08-01
413,25,78.97,2020-12-15
930,11,50.84,2020-03-11
456,29,90.83,2020-09-26
724,9,55.46,2020-03-30
78,40,44.18,2020-02-26
90,8,48.93,2020-10-09
131,36,40.65,2020-07-29
919,31,91.29,2020-10-14
148,22,37.77,2020-02-21
845,12,0.93,2020-01-22
553,16,64.83,2020-08-31
944,49,62.02,2020-12-01
640,26,80.45,2020-06-02
281,25,8.06,2020-07-19
992,38,63.12,2020-02-21
393,46,74.32,2020-04-01
259,13,60.92,2020-11-03
323,49,71.4,2020-01-27
909,22,56.91,2020-03-09
559,19,51.11,2020-05-24
49,35,53.89,2020-01-30
522,16,70.5,2020-09-13
376,2,28.08,2020-03-05
80,36,91.47,2020-09-10
342,49,60.35,2020-06-06
660,12,91.27,2020-01-30
959,15,70.15,2020-11-30
323,19,15.11,2020-01-16
637,28,58.09,2020-10-24
217,46,67.48,2020-02-06
440,17,88.42,2020-07-27
964,45,81.09,2020-10-31
558,43,93.01,2020-07-16
622,32,17.53,2020-11-15
361,21,58.49,2020-12-05
187,38,5.78,2020-10-15
711,7,55.85,2020-05-23
987,22,22.29,2020-09-07
69,20,58.99,2020-09-01
823,50,23.07,2020-09-04
159,1,38.9,2020-07-22
317,37,62.01,2020-06-29
710,8,55.61,2020-01-16
843,45,32.86,2020-11-13
996,21,21.74,2020-10-07
427,48,99.12,2020-07-18
883,11,65.25,2020-03-17
19,46,9.84,2020-03-12
801,21,81.36,2020-06-12
514,42,24.02,2020-08-18
563,32,10.02,2020-04-26
325,22,89.01,2020-04-02
149,12,56.53,2020-07-22
520,18,4.05,2020-04-19
772,42,28.9,2020-06-14
21,25,35.03,2020-10-29
27,20,1.99,2020-04-23
697,44,81.35,2020-02-07
44,6,96.26,2020-01-08
791,37,4.88,2020-06-27
634,46,40.44,2020-05-03
871,43,45.61,2020-04-24
89,21,58.37,2020-03-05
163,18,1.01,2020-11-16
901,35,66.49,2020-10-03
510,21,62.39,2020-02-04
757,40,72.29,2020-05-04
134,5,56.05,2020-05-16
148,49,91.86,2020-02-02
542,37,6.37,2020-07-21
497,42,64.06,2020-07-26
576,42,1.38,2020-03-21
337,14,89.78,2020-05-28
321,3,49.63,2020-07-07
418,16,59.31,2020-04-08
21,21,71.3,2020-08-04
399,25,22.75,2020-02-18
383,47,47.29,2020-04-03
9,5,52.8,2020-02-24
160,14,24.58,2020-07-03
580,18,97.53,2020-09-04
830,3,64.1,2020-01-08
15,46,23.93,2020-10-19
679,43,96.76,2020-10-22
741,16,86.18,2020-10-07
951,32,23.52,2020-03-03
944,19,56.45,2020-06-04
733,9,27.2,2020-02-16
115,3,23.19,2020-05-20
975,32,48.69,2020-06-04
564,14,33.67,2020-09-10
818,4,16.1,2020-02-11
434,23,73.28,2020-10-18
921,37,68.99,2020-02-06
608,42,31.85,2020-03-01
531,13,47.28,2020-02-28
951,28,96.77,2020-09-14
403,40,97.59,2020-09-14
712,12,74.79,2020-10-21
692,20,67.4,2020-08-29
786,26,7.31,2020-12-18
580,20,36.04,2020-03-14
833,35,55.0,2020-07-26
811,12,33.72,2020-05-14
430,17,92.69,2020-12-27
932,5,90.37,2020-02-26
724,10,97.91,2020-06-30
239,17,6.83,2020-08-04
832,32,64.15,2020-02-17
479,4,14.18,2020-10-21
103,17,55.91,2020-04-26
722,30,96.58,2020-10-27
590,15,5.09,2020-04-09
664,32,37.9,2020-10-01
697,42,32.33,2020-04-08
397,48,31.92,2020-07-25
362,40,87.63,2020-11-04
45,11,18.23,2020-06-09
285,42,97.7,2020-10-17
727,43,59.58,2020-05-25
726,33,66.1,2020-05-27
126,3,26.81,2020-12-10
944,23,45.15,2020-02-12
748,45,44.74,2020-11-18
356,6,92.45,2020-03-03
921,1,62.38,2020-04-27
307,24,61.91,2020-04-02
141,19,12.19,2020-08-30
309,8,89.69,2020-09-02
703,12,50.32,2020-11-07
260,7,94.44,2020-10-28
728,38,46.99,2020-05-05
28,23,90.46,2020-06-09
610,17,0.09,2020-11-27
131,18,14.23,2020-10-09
356,29,82.36,2020-02-06
30,12,56.48,2020-09-08
807,50,63.9,2020-05-03
442,30,87.4,2020-02-11
289,46,76.72,2020-10-24
98,7,6.21,2020-08-18
859,18,78.6,2020-12-23
812,24,56.76,2020-10-28
203,7,23.07,2020-03-29
461,24,78.35,2020-03-11
401,47,2.77,2020-09-30
843,13,13.68,2020-12-05
4,3,95.86,2020-05-14
127,27,80.13,2020-04-08
804,6,67.9,2020-06-30
864,36,39.15,2020-06-29
902,15,26.02,2020-10-26
550,33,35.98,2020-04-02
796,18,2.18,2020-01-21
107,28,60.92,2020-05-25
978,21,20.68,2020-10-25
953,27,52.23,2020-05-21
426,48,16.7,2020-11-28
59,35,82.56,2020-02-04
647,37,79.14,2020-06-24
417,12,59.91,2020-04-03
632,43,78.37,2020-06-06
528,7,20.91,2020-04-08
939,33,61.39,2020-10-27
510,43,84.2,2020-11-28
639,47,4.58,2020-09-05
220,6,71.22,2020-04-17
54,14,10.61,2020-05-26
759,14,51.42,2020-05-30
345,36,72.17,2020-02-16
126,46,50.76,2020-11-21
812,2,61.83,2020-02-02
47,23,62.03,2020-02-21
666,7,87.34,2020-07-12
460,46,67.89,2020-03-03
124,43,94.16,2020-07-10
128,43,38.4,2020-11-19
913,31,90.66,2020-05-29
63,40,97.33,2020-04-17
347,19,91.14,2020-10-25
238,15,57.4,2020-06-06
377,25,74.67,2020-03-08
362,18,36.14,2020-03-28
529,30,47.73,2020-10-25
634,36,44.37,2020-06-06
643,45,27.99,2020-05-05
313,17,75.88,2020-03-03
817,42,45.49,2020-11-11
714,1,23.89,2020-11-22
192,2,16.67,2020-03-26
271,50,98.37,2020-08-14
687,3,83.4,2020-01-12
75,35,95.6,2020-12-01
455,5,48.74,2020-06-21
433,9,83.53,2020-02-11
867,2,78.0,2020-01-12
891,16,28.53,2020-12-26
642,29,26.72,2020-07-16
72,8,5.6,2020-11-10
953,3,62.11,2020-09-08
616,18,2.04,2020-12-28
381,16,46.67,2020-04-17
852,43,12.11,2020-06-04
463,21,60.08,2020-06-16
974,32,24.94,2020-03-05
833,42,59.98,2020-10-29
630,8,25.59,2020-01-03
274,37,56.16,2020-11-19
853,19,16.52,2020-09-30
255,12,61.48,2020-09-14
64,24,92.56,2020-07-19
652,20,37.44,2020-04-18
70,30,51.46,2020-11-15
953,20,48.58,2020-07-05
304,46,7.48,2020-04-05
824,14,3.03,2020-09-21
54,25,48.23,2020-10-04
774,44,49.15,2020-09-11
169,48,73.7,2020-04-25
668,20,80.09,2020-02-10
293,31,2.1,2020-05-22
177,29,73.52,2020-04-15
322,14,88.42,2020-12-30
633,19,55.98,2020-08-08
791,41,63.6,2020-12-04
685,10,96.91,2020-07-19
808,43,10.86,2020-09-24
681,31,47.58,2020-11-11
301,20,56.21,2020-09-24
777,30,82.35,2020-01-14
949,44,16.34,2020-11-02
554,19,26.36,2020-10-16
461,10,33.65,2020-02-20
640,26,47.11,2020-06-01
486,50,0.43,2020-01-18
287,6,29.32,2020-02-12
773,37,51.83,2020-09-23
376,12,19.57,2020-01-22
917,1,27.59,2020-02-24
607,42,98.8,2020-03-12
132,20,40.03,2020-11-05
656,34,20.82,2020-01-23
422,50,17.49,2020-03-29
532,21,26.25,2020-09-19
83,13,79.31,2020-03-21
320,50,48.16,2020-11-04
10,46,14.08,2020-09-27
938,35,80.14,2020-11-03
587,11,73.79,2020-01-17
244,16,4.17,2020-04-30
191,37,97.25,2020-02-20
621,36,84.28,2020-01-14
632,8,76.51,2020-08-28
60,33,69.54,2020-04-17
294,22,51.42,2020-07-22
275,36,3.55,2020-02-29
849,45,54.17,2020-09-18
643,40,89.29,2020-12-05
740,5,76.65,2020-02-15
233,42,64.86,2020-05-14
304,7,43.56,2020-09-08
298,43,58.09,2020-01-24
581,7,20.59,2020-01-14
118,2,28.83,2020-10-28
722,21,39.07,2020-08-06
610,11,75.07,2020-03-29
266,43,2.63,2020-06-21
920,41,2.17,2020-01-10
465,15,5.26,2020-03-23
325,41,54.03,2020-05-27
366,2,7.52,2020-05-27
909,28,41.35,2020-08-08
566,36,46.85,2020-01-02
885,44,97.94,2020-04-22
699,20,81.17,2020-01-25
831,30,80.09,2020-10-18
179,3,10.32,2020-08-02
944,14,57.92,2020-10-09
917,16,54.71,2020-10-15
47,45,99.29,2020-08-24
372,41,93.43,2020-03-02
568,6,72.93,2020-02-14
898,39,98.46,2020-07-01
338,30,56.44,2020-09-28
452,1,6.97,2020-11-14
167,1,94.79,2020-11-21
897,38,86.0,2020-01-22
730,48,0.18,2020-08-17
478,46,71.19,2020-03-22
320,18,81.27,2020-08-16
266,34,39.91,2020-09-27
931,39,51.01,2020-03-12
41,45,21.63,2020-09-28
743,2,40.8,2020-03-10
171,9,98.82,2020-07-08
399,41,99.08,2020-07-22
222,19,82.73,2020-07-08
525,25,97.3,2020-12-21
490,23,51.03,2020-01-25
585,32,71.91,2020-01-28
985,41,97.03,2020-09-19
731,27,7.36,2020-02-24
755,40,97.6,2020-05-09
747,38,90.36,2020-04-21
404,34,3.25,2020-08-09
922,14,54.86,2020-10-09
804,28,49.26,2020-09-16
907,23,81.85,2020-03-10
149,26,43.24,2020-02-20
146,7,33.79,2020-01-07
936,24,92.45,2020-12-03
480,45,46.92,2020-06-02
688,36,78.25,2020-02-14
512,12,58.76,2020-07-17
939,31,89.85,2020-01-01
144,11,7.25,2020-07-29
12,1,35.43,2020-09-19
224,3,13.5,2020-01-16
631,27,43.94,2020-06-20
835,33,20.65,2020-05-25
48,20,69.96,2020-12-06
759,49,0.19,2020-08-07
843,32,25.44,2020-11-21
112,39,75.51,2020-04-10
878,23,33.52,2020-06-15
68,5,68.98,2020-12-27
995,38,40.51,2020-05-06
700,22,37.1,2020-01-26
647,21,20.6,2020-07-02
846,24,34.7,2020-06-01
657,21,36.62,2020-11-12
154,49,59.7,2020-02-27
993,15,88.95,2020-09-10
688,20,32.73,2020-08-03
245,30,48.55,2020-01-24
225,45,75.18,2020-01-24
126,23,68.02,2020-02-15
184,29,85.73,2020-12-06
809,17,12.81,2020-05-17
348,49,19.12,2020-05-13
743,26,46.27,2020-04-07
812,11,48.07,2020-11-13
210,5,46.17,2020-07-05
182,4,71.67,2020-09-14
197,37,88.92,2020-03-14
372,43,48.76,2020-07-28
401,43,42.13,2020-01-31
598,2,84.61,2020-10-05
154,24,15.45,2020-05-12
472,34,11.44,2020-09-27
565,47,24.15,2020-08-03
286,13,44.46,2020-08-20
242,44,93.54,2020-11-02
470,41,60.37,2020-07-01
22,46,2.37,2020-10-09
488,24,14.9,2020-07-06
623,42,44.5,2020-01-29
490,12,87.77,2020-11-28
570,40,0.61,2020-02-12
425,16,19.02,2020-09-21
618,7,95.94,2020-10-26
483,41,36.84,2020-11-10
808,19,99.17,2020-04-26
373,15,64.94,2020-06-16
936,11,47.33,2020-02-07
394,16,19.73,2020-02-07
482,2,92.2,2020-08-07
616,35,39.28,2020-04-16
302,18,40.92,2020-04-01
557,36,74.84,2020-08-26
321,23,18.54,2020-11-12
850,6,71.45,2020-01-14
43,7,32.32,2020-09-26
706,45,47.97,2020-10-05
